2014	EMP3
2015	ADGRE1
30817	ADGRE2
84658	ADGRE3
326342	ADGRE4P
2016	EMX1
196047	EMX2OS
2018	EMX2
2019	EN1
2020	EN2
55740	ENAH
10117	ENAM
8507	ENC1
23052	ENDOD1
2021	ENDOG
8909	ENDOU
64772	ENGASE
2022	ENG
375704	ENHO
219670	ENKUR
2023	ENO1
2026	ENO2
2027	ENO3
58478	ENOPH1
55556	ENOSF1
55068	ENOX1
10495	ENOX2
2028	ENPEP
5167	ENPP1
5168	ENPP2
5169	ENPP3
22875	ENPP4
59084	ENPP5
133121	ENPP6
339221	ENPP7
2029	ENSA
150350	ENTHD1
953	ENTPD1
954	ENTPD2
956	ENTPD3
9583	ENTPD4
957	ENTPD5
955	ENTPD6
57089	ENTPD7
377841	ENTPD8
56943	ENY2
8320	EOMES
2033	EP300
347918	EP400NL
57634	EP400
2034	EPAS1
2036	EPB41L1
2037	EPB41L2
23136	EPB41L3
64097	EPB41L4A
54566	EPB41L4B
57669	EPB41L5
2035	EPB41
2038	EPB42
2039	DMTN
80314	EPC1
26122	EPC2
4072	EPCAM
54749	EPDR1
255324	EPGN
284656	EPHA10
2041	EPHA1
1969	EPHA2
2042	EPHA3
2043	EPHA4
2044	EPHA5
285220	EPHA6
2045	EPHA7
2046	EPHA8
2047	EPHB1
2048	EPHB2
2049	EPHB3
2050	EPHB4
2051	EPHB6
2052	EPHX1
2053	EPHX2
79852	EPHX3
253152	EPHX4
9852	EPM2AIP1
7957	EPM2A
29924	EPN1
22905	EPN2
55040	EPN3
2057	EPOR
2056	EPO
83481	EPPK1
2058	EPRS
58513	EPS15L1
2060	EPS15
54869	EPS8L1
64787	EPS8L2
79574	EPS8L3
2059	EPS8
94240	EPSTI1
85465	EPT1
8288	EPX
1833	EPYC
26284	ERAL1
51752	ERAP1
64167	ERAP2
3266	ERAS
55914	ERBB2IP
2064	ERBB2
2065	ERBB3
2066	ERBB4
23085	ERC1
26059	ERC2
2067	ERCC1
2068	ERCC2
2071	ERCC3
2072	ERCC4
2073	ERCC5
54821	ERCC6L
2074	ERCC6
1161	ERCC8
2069	EREG
2077	ERF
57222	ERGIC1
51290	ERGIC2
51614	ERGIC3
2078	ERG
2079	ERH
90459	ERI1
112479	ERI2
79033	ERI3
157697	ERICH1
27248	ERLEC1
10613	ERLIN1
11160	ERLIN2
114625	ERMAP
57471	ERMN
79956	ERMP1
2081	ERN1
10595	ERN2
56605	ERO1B
30001	ERO1A
121506	ERP27
10961	ERP29
23071	ERP44
54206	ERRFI1
405754	ERVFRD-1
90952	ESAM
114799	ESCO1
157570	ESCO2
2098	ESD
51575	ESF1
11082	ESM1
9700	ESPL1
339768	ESPNL
284729	ESPNP
83715	ESPN
2099	ESR1
2100	ESR2
54845	ESRP1
80004	ESRP2
2101	ESRRA
2103	ESRRB
2104	ESRRG
80712	ESX1
23344	ESYT1
57488	ESYT2
83850	ESYT3
54465	ETAA1
2107	ETF1
2108	ETFA
2109	ETFB
2110	ETFDH
23474	ETHE1
55500	ETNK1
55224	ETNK2
2113	ETS1
2114	ETS2
2115	ETV1
2116	ETV2
440695	ETV3L
2117	ETV3
2118	ETV4
2119	ETV5
2120	ETV6
51513	ETV7
132884	EVC2
2121	EVC
2123	EVI2A
2124	EVI2B
115704	EVI5L
7813	EVI5
51466	EVL
645027	EVPLL
2125	EVPL
2128	EVX1
344191	EVX2
2130	EWSR1
161829	EXD1
55218	EXD2
54932	EXD3
9156	EXO1
55763	EXOC1
55770	EXOC2
90332	EXOC3L2
283849	EXOC3L1
11336	EXOC3
60412	EXOC4
10640	EXOC5
23233	EXOC6B
54536	EXOC6
23265	EXOC7
149371	EXOC8
9941	EXOG
5394	EXOSC10
51013	EXOSC1
23404	EXOSC2
51010	EXOSC3
54512	EXOSC4
56915	EXOSC5
118460	EXOSC6
23016	EXOSC7
11340	EXOSC8
5393	EXOSC9
23086	EXPH5
2131	EXT1
2132	EXT2
2134	EXTL1
2135	EXTL2
2137	EXTL3
2138	EYA1
2139	EYA2
2140	EYA3
2070	EYA4
346007	EYS
2145	EZH1
2146	EZH2
7430	EZR
2159	F10
50848	F11R
2160	F11
2161	F12
2162	F13A1
2165	F13B
2150	F2RL1
2151	F2RL2
9002	F2RL3
2149	F2R
2147	F2
2152	F3
2153	F5
2155	F7
8263	F8A1
2157	F8
2158	F9
79152	FA2H
158584	FAAH2
2166	FAAH
646486	FABP12
2168	FABP1
2169	FABP2
2170	FABP3
2167	FABP4
220832	FABP5P3
2171	FABP5
2172	FABP6
2173	FABP7
646480	FABP9
8772	FADD
3992	FADS1
9415	FADS2
3995	FADS3
283985	FADS6
11124	FAF1
23197	FAF2
81889	FAHD1
51011	FAHD2A
151313	FAHD2B
2184	FAH
23017	FAIM2
9214	FCMR
55179	FAIM
124402	UBALD1
283991	UBALD2
144347	FAM101A
359845	FAM101B
399665	FAM102A
284611	FAM102B
83640	FAM103A1
84923	FAM104A
90736	FAM104B
54491	FAM105A
90268	OTULIN
80039	FAM106A
100129396	FAM106CP
11170	FAM107A
83641	FAM107B
81926	ABHD17A
51104	ABHD17B
58489	ABHD17C
144717	FAM109A
150368	FAM109B
145165	ST13P4
83541	FAM110A
90362	FAM110B
642273	FAM110C
63901	FAM111A
374393	FAM111B
64773	PCED1A
91523	PCED1B
92689	FAM114A1
10827	FAM114A2
9747	TCAF1
285966	TCAF2
201627	DENND6A
414918	DENND6B
81558	FAM117A
150864	FAM117B
55007	FAM118A
79607	FAM118B
151194	METTL21A
25895	METTL21B
158293	FAM120AOS
23196	FAM120A
84498	FAM120B
54954	FAM120C
116224	FAM122A
159090	FAM122B
159091	FAM122C
219287	AMER2
139285	AMER1
205147	AMER3
220108	FAM124A
79843	FAM124B
93343	MVB12A
89853	MVB12B
84668	FAM126A
285172	FAM126B
8933	FAM127A
26071	FAM127B
441518	FAM127C
653784	MZT2A
80097	MZT2B
116496	FAM129A
64855	FAM129B
199786	FAM129C
131408	FAM131A
9715	FAM131B
348487	FAM131C
388581	FAM132A
286499	FAM133A
257415	FAM133B
79137	FAM134A
54463	FAM134B
162427	FAM134C
57579	FAM135A
51059	FAM135B
84908	FAM136A
387071	FAM136BP
654412	FAM138B
677784	FAM138D
100124412	FAM138E
641702	FAM138F
285512	FAM13A-AS1
10144	FAM13A
51306	FAM13B
220965	FAM13C
25854	FAM149A
317662	FAM149B1
389658	FAM150A
285016	FAM150B
338094	FAM151A
167555	FAM151B
285596	FAM153A
202134	FAM153B
653316	FAM153C
158297	SAXO1
283726	SAXO2
728215	FAM155A
27112	FAM155B
29057	FAM156A
728262	FAM157A
100132403	FAM157B
51016	EMC9
348378	FAM159A
729830	FAM160A1
84067	FAM160A2
57700	FAM160B1
64760	FAM160B2
84140	FAM161A
145483	FAM161B
26355	FAM162A
221303	FAM162B
148753	FAM163A
642968	FAM163B
51101	ZC2HC1A
79696	ZC2HC1C
54065	SMIM11A
401565	FAM166A
730112	FAM166B
83648	FAM167A
84734	FAM167B
23201	FAM168A
130074	FAM168B
26049	FAM169A
283777	FAM169B
340069	FAM170A
170370	FAM170B
221061	FAM171A1
284069	FAM171A2
165215	FAM171B
83989	FAM172A
65990	FAM173A
134145	FAM173B
345757	FAM174A
400451	FAM174B
84142	FAM175A
23172	FAM175B
84141	EVA1A
55194	EVA1B
283635	FAM177A1
400823	FAM177B
55719	SLF2
51252	FAM178B
165186	FAM179A
23116	FAM179B
389558	FAM180A
399888	FAM180B
90050	FAM181A
220382	FAM181B
284800	FAM182A
728882	FAM182B
440585	FAM183A
340286	FAM183BP
79632	FAM184A
27146	FAM184B
222234	FAM185A
121006	FAM186A
84070	FAM186B
148109	FAM187B
80013	FAM188A
84182	FAM188B
23359	FAM189A1
9413	FAM189A2
10712	FAM189B
780776	TVP23A
201158	TVP23C
51030	TVP23B
401145	CCSER1
54462	CCSER2
80011	FAM192A
8603	FAM193A
54540	FAM193B
131831	ERICH6
220081	ERICH6B
84331	FAM195A
348262	FAM195B
642938	FAM196A
100131897	FAM196B
252946	FAM197Y2P
729085	FAM198A
51313	FAM198B
139231	FAM199X
407738	FAM19A1
338811	FAM19A2
284467	FAM19A3
151647	FAM19A4
25817	FAM19A5
221786	FAM200A
285550	FAM200B
54757	FAM20A
9917	FAM20B
56975	FAM20C
387680	FAM21A
253725	FAM21C
728118	NUTM2A
728130	NUTM2D
54754	NUTM2F
441457	NUTM2G
653567	TMEM236
118670	FAM24A
196792	FAM24B
643161	FAM25A
100132929	FAM25BP
221301	FAM26D
254228	FAM26E
441168	FAM26F
100133121	FAM27B
100132948	FAM27C
284123	FAM27L
26017	FAM32A
54537	FAM35A
439965	FAM35DP
414241	FAM35BP
116228	COX20
9780	PIEZO1
63895	PIEZO2
60343	FAM3A
54097	FAM3B
10447	FAM3C
131177	FAM3D
85369	STRIP1
57464	STRIP2
340618	FAM41AY1
284593	FAM41C
131583	FAM43A
163933	FAM43B
404636	FAM45A
55855	FAM45BP
55603	FAM46A
115572	FAM46B
54855	FAM46C
169966	FAM46D
158724	FAM47A
170062	FAM47B
442444	FAM47C
100129583	FAM47E
55578	SUPT20H
100130302	SUPT20HL1
170067	SUPT20HL2
81553	FAM49A
51571	FAM49B
9130	FAM50A
26240	FAM50B
152877	FAM53A
9679	FAM53B
51307	FAM53C
113115	MTFR2
56181	MTFR1L
120400	NXPE1
120406	NXPE2
91775	NXPE3
54827	NXPE4
79850	FAM57A
83723	FAM57B
92002	FAM58A
339521	FAM58BP
64762	GAREM1
57795	BRINP2
339479	BRINP3
58516	FAM60A
55793	FAM63A
54629	FAM63B
54478	FAM64A
79567	FAM65A
9750	FAM65B
140876	FAM65C
100133172	FAM66A
440078	FAM66C
100132923	FAM66D
100132103	FAM66E
388650	FAM69A
138311	FAM69B
125704	FAM69C
55026	TMEM255A
348013	TMEM255B
149647	FAM71A
153745	FAM71B
196472	FAM71C
161142	FAM71D
112703	FAM71E1
284418	FAM71E2
84691	FAM71F1
346653	FAM71F2
729533	FAM72A
653820	FAM72B
728833	FAM72D
374986	FAM73A
84895	FAM73B
401507	FAM74A1
728495	FAM74A3
401508	FAM74A4
727830	SPATA31A3
727905	SPATA31A5
389730	SPATA31A6
441452	SPATA31C1
199870	FAM76A
143684	FAM76B
286336	FAM78A
149297	FAM78B
100288380	ULK4P2
89837	ULK4P3
145773	FAM81A
153643	FAM81B
151393	RMDN2
55177	RMDN3
51115	RMDN1
84985	FAM83A
222584	FAM83B
128876	FAM83C
81610	FAM83D
54854	FAM83E
113828	FAM83F
644815	FAM83G
286077	FAM83H
151354	FAM84A
157638	FAM84B
196483	EEF2KMT
85002	FAM86B1
653333	FAM86B2
55199	FAM86C1
692099	FAM86DP
375061	FAM89A
23625	FAM89B
51439	FAM8A1
55138	FAM90A1
441317	FAM90A7P
157769	FAM91A1
137392	FAM92A1
403315	FAM92A1P2
339145	FAM92B
100133036	FAM95B1
84191	FAM96A
51647	FAM96B
25940	FAM98A
283742	FAM98B
147965	FAM98C
387742	FAM99A
100132464	FAM99B
171482	FAM9A
171483	FAM9B
171484	FAM9C
2175	FANCA
2187	FANCB
2176	FANCC
2177	FANCD2
2178	FANCE
2188	FANCF
2189	FANCG
55215	FANCI
55120	FANCL
57697	FANCM
92565	FANK1
2191	FAP
84188	FAR1
55711	FAR2
10160	FARP1
9855	FARP2
10667	FARS2
2193	FARSA
10056	FARSB
356	FASLG
2194	FASN
79675	FASTKD1
22868	FASTKD2
79072	FASTKD3
60493	FASTKD5
10922	FASTK
355	FAS
2195	FAT1
2196	FAT2
120114	FAT3
79633	FAT4
89885	FATE1
2197	FAU
85302	FBF1
54751	FBLIM1
345630	FBLL1
2192	FBLN1
2199	FBLN2
10516	FBLN5
129804	FBLN7
2091	FBL
2200	FBN1
2201	FBN2
84467	FBN3
2203	FBP1
8789	FBP2
57666	FBRSL1
64319	FBRS
54850	FBXL12
222235	FBXL13
144699	FBXL14
79176	FBXL15
146330	FBXL16
64839	FBXL17
80028	FBXL18
54620	FBXL19
84961	FBXL20
26223	FBXL21
283807	FBXL22
25827	FBXL2
26224	FBXL3
26235	FBXL4
26234	FBXL5
26233	FBXL6
23194	FBXL7
55336	FBXL8
26267	FBXO10
80204	FBXO11
201456	FBXO15
157574	FBXO16
115290	FBXO17
84893	FBXO18
23014	FBXO21
692224	FBXO22-AS1
26263	FBXO22
26261	FBXO24
26260	FBXO25
126433	FBXO27
23219	FBXO28
26232	FBXO2
84085	FBXO30
79791	FBXO31
114907	FBXO32
254170	FBXO33
55030	FBXO34
130888	FBXO36
81545	FBXO38
162517	FBXO39
26273	FBXO3
51725	FBXO40
150726	FBXO41
54455	FBXO42
286151	FBXO43
93611	FBXO44
200933	FBXO45
23403	FBXO46
494188	FBXO47
554251	FBXO48
26272	FBXO4
26271	FBXO5
26270	FBXO6
25793	FBXO7
26269	FBXO8
26268	FBXO9
10517	FBXW10
23291	FBXW11
285231	FBXW12
26190	FBXW2
6468	FBXW4
54461	FBXW5
55294	FBXW7
26259	FBXW8
84261	FBXW9
83953	FCAMR
2204	FCAR
2205	FCER1A
2207	FCER1G
2208	FCER2
51077	FCF1
8857	FCGBP
2209	FCGR1A
2210	FCGR1B
100132417	FCGR1C
2212	FCGR2A
2213	FCGR2B
9103	FCGR2C
2214	FCGR3A
2215	FCGR3B
2217	FCGRT
23149	FCHO1
115548	FCHO2
89848	FCHSD1
9873	FCHSD2
2219	FCN1
2220	FCN2
8547	FCN3
115350	FCRL1
79368	FCRL2
115352	FCRL3
83417	FCRL4
83416	FCRL5
343413	FCRL6
84824	FCRLA
127943	FCRLB
2222	FDFT1
619190	FDPSP2
2224	FDPS
112812	FDX1L
2230	FDX1
91893	FDXACB1
2232	FDXR
2235	FECH
55527	FEM1A
10116	FEM1B
56929	FEM1C
2237	FEN1
80307	FER1L4
90342	FER1L5
654463	FER1L6
222894	FERD3L
55612	FERMT1
10979	FERMT2
83706	FERMT3
2241	FER
2242	FES
26998	FETUB
54738	FEV
9638	FEZ1
9637	FEZ2
389549	FEZF1
55079	FEZF2
2864	FFAR1
2867	FFAR2
2865	FFAR3
2243	FGA
2244	FGB
2245	FGD1
221472	FGD2
89846	FGD3
121512	FGD4
152273	FGD5
55785	FGD6
2255	FGF10
2256	FGF11
2257	FGF12
2258	FGF13
2259	FGF14
8823	FGF16
8822	FGF17
8817	FGF18
9965	FGF19
2246	FGF1
26281	FGF20
26291	FGF21
27006	FGF22
8074	FGF23
2247	FGF2
2248	FGF3
2249	FGF4
2250	FGF5
2251	FGF6
2252	FGF7
2253	FGF8
2254	FGF9
9982	FGFBP1
83888	FGFBP2
143282	FGFBP3
26127	FGFR1OP2
11116	FGFR1OP
2260	FGFR1
2263	FGFR2
2261	FGFR3
2264	FGFR4
53834	FGFRL1
55277	FGGY
2266	FGG
2267	FGL1
10875	FGL2
2268	FGR
114827	FHAD1
85462	FHDC1
2272	FHIT
2273	FHL1
2274	FHL2
2275	FHL3
9457	FHL5
29109	FHOD1
80206	FHOD3
2271	FH
84929	FIBCD1
387758	FIBIN
9158	FIBP
11153	FICD
9896	FIG4
2277	FIGF
344018	FIGLA
63979	FIGNL1
401720	FIGNL2
55137	FIGN
11259	FILIP1L
27145	FILIP1
81608	FIP1L1
51024	FIS1
161247	FITM1
128486	FITM2
84922	FIZ1
24147	FJX1
60681	FKBP10
51303	FKBP11
55033	FKBP14
23307	FKBP15
2282	FKBP1AP1
2280	FKBP1A
2281	FKBP1B
2286	FKBP2
2287	FKBP3
2288	FKBP4
2289	FKBP5
8468	FKBP6
51661	FKBP7
23770	FKBP8
360132	FKBP9P1
11328	FKBP9
63943	FKBPL
79147	FKRP
100131561	FKSG29
440888	ACTR3BP2
2218	FKTN
80308	FLAD1
201163	FLCN
388698	FLG2
2312	FLG
2313	FLI1
2314	FLII
55056	FLJ10038
55096	EBLN2
55701	ARHGEF40
286042	FAM86B3P
54508	EPB41L4A-AS2
440101	FLJ12825
79667	KLF3-AS1
79857	FLJ13224
80094	BIN3-IT1
100192386	FLJ16779
401237	CASC15
200058	FLJ23867
148231	LINC00905
401082	LINC01205
497049	FLJ25758
400710	FLJ26850
146512	FLJ30679
150538	SATB2-AS1
401172	FLJ33360
644873	LINC01184
285759	FLJ34503
401491	VLDLR-AS1
284131	ENDOV
255031	LINC00957
649446	DLGAP1-AS1
284124	FLJ36000
168455	CCDC71L
730971	FLJ36777
283011	FLJ37201
283521	LINC00282
729614	FLJ37453
285668	C5ORF64
439931	THAP7-AS1
100130417	LOC100130417
202020	TAPT1-AS1
388685	LINC01138
643210	EHMT1-IT1
645784	ANKRD36BP2
163742	SLC25A3P1
284085	KRT18P55
285962	WEE2-AS1
100192420	FLJ41941
388182	SPATA41
401105	FLJ42393
645644	FLJ42627
441094	NR2F1-AS1
440556	LINC00982
646113	LINC00643
378805	LINC-PINT
389761	SPATA31D4
389690	MROH5
347127	SPATA31D5P
643365	LINC00452
389762	SPATA31D3
401207	C5ORF63
392490	FLJ44635
400624	FLJ45079
400242	DICER1-AS1
402483	LINC01000
399844	LINC01002
399717	GATA3-AS1
283102	KRT8P41
389763	SPATA31D1
375940	DMBT1P1
440465	BAIAP2-AS1
2316	FLNA
2317	FLNB
2318	FLNC
10211	FLOT1
2319	FLOT2
23769	FLRT1
23768	FLRT2
23767	FLRT3
2321	FLT1
2323	FLT3LG
2322	FLT3
2324	FLT4
28982	FLVCR1
55640	FLVCR2
84256	FLYWCH1
114984	FLYWCH2
342184	FMN1
56776	FMN2
752	FMNL1
114793	FMNL2
91010	FMNL3
2326	FMO1
2327	FMO2
2328	FMO3
2329	FMO4
2330	FMO5
388714	FMO6P
116123	FMO9P
2331	FMOD
158521	FMR1NB
2332	FMR1
2335	FN1
79672	FN3KRP
64122	FN3K
54874	FNBP1L
23048	FNBP1
23360	FNBP4
84624	FNDC1
22862	FNDC3A
64778	FNDC3B
64838	FNDC4
252995	FNDC5
163479	FNDC7
54752	FNDC8
96459	FNIP1
57600	FNIP2
2339	FNTA
2342	FNTB
219595	FOLH1B
2346	FOLH1
2348	FOLR1
2350	FOLR2
2352	FOLR3
390243	IZUMO1R
2354	FOSB
8061	FOSL1
2355	FOSL2
2353	FOS
3169	FOXA1
3170	FOXA2
3171	FOXA3
27023	FOXB1
442425	FOXB2
2296	FOXC1
2303	FOXC2
2297	FOXD1
2306	FOXD2
27022	FOXD3
200350	FOXD4L1
286380	FOXD4L3
653427	FOXD4L5
653404	FOXD4L6
2298	FOXD4
2304	FOXE1
2301	FOXE3
2294	FOXF1
2295	FOXF2
2290	FOXG1
8928	FOXH1
2299	FOXI1
399823	FOXI2
344167	FOXI3
2302	FOXJ1
55810	FOXJ2
22887	FOXJ3
221937	FOXK1
3607	FOXK2
2300	FOXL1
668	FOXL2
2305	FOXM1
8456	FOXN1
3344	FOXN2
1112	FOXN3
121643	FOXN4
2308	FOXO1
2310	FOXO3B
2309	FOXO3
4303	FOXO4
27086	FOXP1
93986	FOXP2
50943	FOXP3
116113	FOXP4
94234	FOXQ1
283150	FOXR1
139628	FOXR2
55572	FOXRED1
80020	FOXRED2
2307	FOXS1
2356	FPGS
8790	FPGT
2357	FPR1
2358	FPR2
2359	FPR3
80144	FRAS1
10023	FRAT1
23401	FRAT2
158326	FREM1
341640	FREM2
284802	FRG1BP
2483	FRG1
441581	FRG2B
100288801	FRG2C
448831	FRG2
2444	FRK
79981	FRMD1
257019	FRMD3
55691	FRMD4A
23150	FRMD4B
84978	FRMD5
122786	FRMD6
90167	FRMD7
83786	FRMD8
22844	FRMPD1
728798	FRMPD2B
143162	FRMPD2
9758	FRMPD4
391059	FRRS1
10818	FRS2
10817	FRS3
285527	FRYL
10129	FRY
2487	FRZB
84075	FSCB
6624	FSCN1
25794	FSCN2
29999	FSCN3
83856	FSD1L
79187	FSD1
123722	FSD2
2488	FSHB
2492	FSHR
161835	FSIP1
11167	FSTL1
10272	FSTL3
23105	FSTL4
56884	FSTL5
10468	FST
10841	FTCD
2495	FTH1
53940	FTHL17
2498	FTH1P3
100130017	FTLP10
2512	FTL
94033	FTMT
79068	FTO
24140	FTSJ1
29960	FTSJ2
117246	FTSJ3
55783	CMTR2
23070	CMTR1
8880	FUBP1
8939	FUBP3
2517	FUCA1
2519	FUCA2
197258	FUK
139341	FUNDC1
388965	FUNDC2P2
65991	FUNDC2
5045	FURIN
2521	FUS
84750	FUT10
170384	FUT11
2523	FUT1
2524	FUT2
2525	FUT3
2526	FUT4
2527	FUT5
2528	FUT6
2529	FUT7
2530	FUT8
10690	FUT9
80199	FUZ
26515	TIMM10B
2395	FXN
8087	FXR1
9513	FXR2
5348	FXYD1
486	FXYD2
5349	FXYD3
53828	FXYD4
53827	FXYD5
53826	FXYD6
53822	FXYD7
2533	FYB
79443	FYCO1
2534	FYN
84248	FYTTD1
11211	FZD10
8321	FZD1
2535	FZD2
7976	FZD3
8322	FZD4
7855	FZD5
8323	FZD6
8324	FZD7
8325	FZD8
8326	FZD9
51343	FZR1
50486	G0S2
55632	G2E3
10146	G3BP1
9908	G3BP2
57818	G6PC2
92579	G6PC3
2538	G6PC
2539	G6PD
2548	GAA
2549	GAB1
9846	GAB2
139716	GAB3
128954	GAB4
23710	GABARAPL1
11345	GABARAPL2
23766	GABARAPL3
11337	GABARAP
2550	GABBR1
9568	GABBR2
2551	GABPA
2553	GABPB1
126626	GABPB2
2554	GABRA1
2555	GABRA2
2556	GABRA3
2557	GABRA4
2558	GABRA5
2559	GABRA6
2560	GABRB1
2561	GABRB2
2562	GABRB3
2563	GABRD
2564	GABRE
2565	GABRG1
2566	GABRG2
2567	GABRG3
2568	GABRP
55879	GABRQ
2569	GABRR1
2570	GABRR2
200959	GABRR3
2571	GAD1
2572	GAD2
1647	GADD45A
4616	GADD45B
90480	GADD45GIP1
10912	GADD45G
339896	GADL1
100132399	GAGE12D
100008586	GAGE12F
729396	GAGE12J
645051	GAGE13
2543	GAGE1
729447	GAGE2A
645037	GAGE2B
2574	GAGE2C
729408	GAGE2D
26749	GAGE2E
2576	GAGE4
100101629	GAGE8
2580	GAK
9514	GAL3ST1
64090	GAL3ST2
89792	GAL3ST3
79690	GAL3ST4
2581	GALC
2582	GALE
2584	GALK1
2585	GALK2
130589	GALM
2588	GALNS
55568	GALNT10
63917	GALNT11
79695	GALNT12
114805	GALNT13
79623	GALNT14
2589	GALNT1
2590	GALNT2
2591	GALNT3
8693	GALNT4
11227	GALNT5
11226	GALNT6
51809	GALNT7
26290	GALNT8
50614	GALNT9
57452	GALNT16
117248	GALNT15
374378	GALNT18
168391	GALNTL5
442117	GALNTL6
85569	GALP
2587	GALR1
8811	GALR2
8484	GALR3
2592	GALT
51083	GAL
2593	GAMT
23193	GANAB
2595	GANC
8139	GAN
2596	GAP43
26330	GAPDHS
2597	GAPDH
202309	GAPT
26130	GAPVD1
54433	GAR1
84253	GARNL3
2617	GARS
2618	GART
2619	GAS1
10634	GAS2L1
246176	GAS2L2
283431	GAS2L3
2620	GAS2
60674	GAS5
2621	GAS6
8522	GAS7
2622	GAS8
2520	GAST
2623	GATA1
2624	GATA2
2625	GATA3
2626	GATA4
140628	GATA5
2627	GATA6
57798	GATAD1
54815	GATAD2A
57459	GATAD2B
283459	GATC
2628	GATM
729438	GATSL2
652968	GATSL3
352954	GATS
57704	GBA2
57733	GBA3
2630	GBAP1
2631	GBAS
2629	GBA
2632	GBE1
8729	GBF1
26301	GBGT1
2633	GBP1
2634	GBP2
2635	GBP3
115361	GBP4
115362	GBP5
163351	GBP6
388646	GBP7
2636	GBX1
2637	GBX2
23464	GCAT
25801	GCA
79571	GCC1
9648	GCC2
2639	GCDH
257144	GCSAM
94104	PAXBP1
2642	GCGR
2641	GCG
2643	GCH1
2644	GCHFR
2646	GCKR
2645	GCK
2729	GCLC
2730	GCLM
8521	GCM1
9247	GCM2
10985	GCN1
2650	GCNT1
2651	GCNT2
9245	GCNT3
51301	GCNT4
140687	GCNT7
145781	GCOM1
2653	GCSH
2638	GC
78997	GDAP1L1
54332	GDAP1
54834	GDAP2
9615	GDA
51573	GDE1
118425	PCAT4
2662	GDF10
10220	GDF11
9518	GDF15
2657	GDF1
2658	GDF2
9573	GDF3
8200	GDF5
392255	GDF6
151449	GDF7
2661	GDF9
2664	GDI1
2665	GDI2
2668	GDNF
284161	GDPD1
54857	GDPD2
79153	GDPD3
220032	GDPD4
81544	GDPD5
115557	ARHGEF25
50628	GEMIN4
25929	GEMIN5
79833	GEMIN6
79760	GEMIN7
492303	GEMIN8P4
54960	GEMIN8
2669	GEM
348654	GEN1
51608	GET4
2670	GFAP
2671	GFER
8328	GFI1B
2672	GFI1
85476	GFM1
84340	GFM2
54438	GFOD1
81577	GFOD2
2673	GFPT1
9945	GFPT2
2674	GFRA1
2675	GFRA2
2676	GFRA3
64096	GFRA4
389400	GFRAL
26088	GGA1
23062	GGA2
23163	GGA3
79017	GGCT
2677	GGCX
8836	GGH
449520	GGNBP1
79893	GGNBP2
199720	GGN
9453	GGPS1
2678	GGT1
2679	GGT3P
2687	GGT5
124975	GGT6
2686	GGT7
645367	GGT8P
2681	GGTA1P
92086	GGTLC1
91227	GGTLC2
2688	GH1
2689	GH2
84514	GHDC
27069	GHITM
2692	GHRHR
2691	GHRH
100126793	GHRLOS
51738	GHRL
2690	GHR
2693	GHSR
2694	GIF
64599	GIGYF1
26058	GIGYF2
170575	GIMAP1
26157	GIMAP2
55303	GIMAP4
55340	GIMAP5
474344	GIMAP6
168537	GIMAP7
155038	GIMAP8
54826	GIN1
9837	GINS1
51659	GINS2
64785	GINS3
84296	GINS4
10755	GIPC1
54810	GIPC2
126326	GIPC3
2696	GIPR
2695	GIP
28964	GIT1
9815	GIT2
79008	SLX1B
84694	GJA10
2697	GJA1
2700	GJA3
2701	GJA4
2702	GJA5
2703	GJA8
81025	GJA9
2705	GJB1
2706	GJB2
2707	GJB3
127534	GJB4
2709	GJB5
10804	GJB6
375519	GJB7
10052	GJC1
57165	GJC2
349149	GJC3
57369	GJD2
125111	GJD3
219770	GJD4
2712	GK2
2713	GK3P
256356	GK5
80318	GKAP1
56287	GKN1
200504	GKN2
2710	GK
2717	GLA
89944	GLB1L2
112937	GLB1L3
79411	GLB1L
2720	GLB1
113263	GLCCI1
26035	GLCE
2731	GLDC
342035	GLDN
2733	GLE1
2734	GLG1
2735	GLI1
2736	GLI2
2737	GLI3
2738	GLI4
256710	GLIPR1L1
144321	GLIPR1L2
11010	GLIPR1
152007	GLIPR2
148979	GLIS1
84662	GLIS2
169792	GLIS3
11146	GLMN
2739	GLO1
51031	GLOD4
392465	GLOD5
2740	GLP1R
9340	GLP2R
2741	GLRA1
2742	GLRA2
8001	GLRA3
441509	GLRA4
2743	GLRB
51022	GLRX2
10539	GLRX3
51218	GLRX5
2745	GLRX
27165	GLS2
2744	GLS
144423	GLT1D1
79709	COLGALT1
23127	COLGALT2
360203	GLT6D1
55830	GLT8D1
83468	GLT8D2
80772	CPTP
388323	GLTPD2
51228	GLTP
29998	GLTSCR1
29997	GLTSCR2
2746	GLUD1
2747	GLUD2
2752	GLUL
92292	GLYATL1
219970	GLYATL2
389396	GLYATL3
10249	GLYAT
644076	GLYCAM1
132158	GLYCTK
84656	GLYR1
2760	GM2A
64396	GMCL1P1
64395	GMCL1
2762	GMDS
10691	GMEB1
26205	GMEB2
2764	GMFB
9535	GMFG
51291	GMIP
2765	GML
51053	GMNN
29926	GMPPA
29925	GMPPB
51292	GMPR2
2766	GMPR
8833	GMPS
2767	GNA11
2768	GNA12
10672	GNA13
9630	GNA14
2769	GNA15
2770	GNAI1
2771	GNAI2
2773	GNAI3
2774	GNAL
2775	GNAO1
2776	GNAQ
149775	GNAS-AS1
2778	GNAS
2779	GNAT1
2780	GNAT2
346562	GNAT3
